,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,Sentiment_Analysis,Positive_Sentiment,Compound_Sentiment Score
0,1582044913490833408,2022-10-17 16:24:35+00:00,MagentaJon,"A divided house, both games yesterday were good yelling matches for us at the TV. #Cheifs #Cowboys https://t.co/OgQA6EDg5a","['Cheifs', 'Cowboys']",7,0,,,divided house both games yesterday were good yelling matches us at tv,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",True,0.4404
1,1581873101939560450,2022-10-17 05:01:51+00:00,wetbets137,If the 49ers beat the cheifs next weekend this game will be forgotten in my memory #49ers #cheifs #nfl #questforsix,"['49ers', 'cheifs', 'nfl', 'questforsix']",0,0,,,if 49ers beat cheifs next weekend this game will be forgotten my memory,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.2263}",False,-0.2263
2,1581804667155406848,2022-10-17 00:29:55+00:00,Murk_Ezu,I swear #JoshAllen &amp; #PatrickMahomes are magicians wit the #football. That was another great game between them. Congrats #BuffaloBills . #Cheifs played good too.,"['JoshAllen', 'PatrickMahomes', 'football', 'BuffaloBills', 'Cheifs']",2,0,,,i swear amp are magicians wit that was another great game between them congrats played good too,"{'neg': 0.048, 'neu': 0.44, 'pos': 0.512, 'compound': 0.9118}",True,0.9118
